customer_id,predicted_purchases_6m,clv_6months,Segment,country
13140,2.6148931831241318,752.7767940056176,Loyal Customers,United Kingdom
13141,4.480550900390723,2172.9660477757534,Loyal Customers,United Kingdom
13143,0.5411301015137325,-10.796759563530259,Lost,United Kingdom
13144,,,Lost,United Kingdom
13145,2.2800772706880545,551.3028509700048,Loyal Customers,United Kingdom
13148,4.4601320879478115,2011.7158653731117,Loyal Customers,United Kingdom
13150,inf,,At Risk,United Kingdom
13151,inf,,Lost,United Kingdom
13152,3.086814381701518,854.8853955404722,Loyal Customers,United Kingdom
13154,1.1709364102349984,801.2206340937798,Loyal Customers,United Kingdom
13155,2.6148931831241318,757.0164875783684,Loyal Customers,United Kingdom
13156,1.3513792583651345,570.1648397159817,Loyal Customers,United Kingdom
13157,2.0047887256776606,2576.8865421160353,Loyal Customers,United Kingdom
13158,,,Potential,United Kingdom
13161,0.7608624486590031,-15.180912863857138,Lost,United Kingdom
13162,4.837214702960351,2977.3202074827263,Champions,United Kingdom
13163,0.49672827947738185,-9.910843597354845,Lost,United Kingdom
13164,inf,,Lost,United Kingdom
13165,,,Potential,United Kingdom
13166,,,Potential,United Kingdom
13167,,,Potential,United Kingdom
13168,0.6324545774493252,-12.618887747092373,Lost,United Kingdom
13169,0.5854083189520161,-11.680209340664359,Lost,United Kingdom
13172,,,Potential,United Kingdom
13173,3.6648867338204343,898.9795576649807,Champions,United Kingdom
13174,3.615121938718578,2700.984042484429,Champions,United Kingdom
13175,inf,,Lost,United Kingdom
13177,,,Lost,United Kingdom
13178,4.134776880291586,3493.9212875442304,Loyal Customers,United Kingdom
13179,0.48449604015115566,-9.666782979475002,Lost,United Kingdom
13180,0.5014761325776099,-10.005573918626434,Lost,United Kingdom
13181,,,Potential,United Kingdom
13183,3.093021652461242,1603.5198544254297,Loyal Customers,United Kingdom
13187,0.4757100507613533,-9.491482779571012,At Risk,United Kingdom
13190,1.1789407153332148,266.8698043795542,At Risk,United Kingdom
13191,0.4313809360889932,-8.607017488427921,Lost,United Kingdom
13192,1.3169812001871624,645.739419742017,At Risk,United Kingdom
13194,,,Lost,United Kingdom
13195,,,Potential,United Kingdom
13196,1.5975663428780424,909.7544231321795,At Risk,United Kingdom
13197,0.4983008763281767,-9.942220432686867,Lost,United Kingdom
13198,inf,,Potential,United Kingdom
13199,10.155934262408365,2668.8027192501745,Champions,United Kingdom
13201,1.999042122217015,634.4185196459357,At Risk,United Kingdom
13202,2.8324444464754794,593.7703316043908,Loyal Customers,United Kingdom
13203,2.465568039649032,712.3124369458741,Loyal Customers,United Kingdom
13204,0.3594619440055481,-7.172072244383523,Lost,United Kingdom
13205,,,Lost,United Kingdom
13206,4.8702810095246285,3179.1414584632234,Loyal Customers,United Kingdom
13207,inf,,Lost,United Kingdom
13208,1.1682924070919873,437.73786751150345,At Risk,United Kingdom
13209,2.2447541576809744,1340.913581198058,At Risk,United Kingdom
13211,2.4039099186154047,625.7351440783094,Champions,United Kingdom
13213,3.8469643610787574,1570.9739200348465,Loyal Customers,United Kingdom
13214,3.506711784230014,942.491644863701,Loyal Customers,United Kingdom
13215,,,Potential,United Kingdom
13217,0.43495725008637737,-8.678372976221766,Lost,United Kingdom
13219,0.48449604015115566,-9.666782979475002,Lost,United Kingdom
13220,0.5584084836686424,-11.141502051984524,Lost,United Kingdom
13222,0.5544741591503705,-11.063003451093799,Lost,United Kingdom
13223,1.875400556700634,380.50807718546474,At Risk,United Kingdom
13225,3.304993064393988,3918.3079889623223,At Risk,United Kingdom
13226,,,Potential,United Kingdom
13230,8.989969189499096,1797.0028955686491,Champions,United Kingdom
13233,inf,,Lost,United Kingdom
13234,inf,,Lost,United Kingdom
13237,,,Potential,United Kingdom
13238,inf,,Lost,United Kingdom
13239,3.338979010831273,1129.970336567891,At Risk,United Kingdom
13240,1.9433375477932044,613.8874672536039,Loyal Customers,United Kingdom
13241,,,Potential,United Kingdom
13242,1.860391948516944,200.93323453896787,At Risk,United Kingdom
13243,inf,,At Risk,United Kingdom
13245,,,Lost,United Kingdom
13246,3.7840806422541964,1191.875042674453,Loyal Customers,United Kingdom
13249,2.7052712345798775,446.8593892331109,Loyal Customers,United Kingdom
13250,inf,,Lost,United Kingdom
13251,,,Potential,United Kingdom
13252,inf,,Potential,United Kingdom
13253,inf,,Lost,United Kingdom
13254,,,Potential,United Kingdom
13255,inf,,Potential,United Kingdom
13257,,,Lost,United Kingdom
13258,inf,,Potential,United Kingdom
13259,2.6117244998428784,519.2236808722897,Loyal Customers,United Kingdom
13262,inf,,Potential,United Kingdom
13263,5.8181778683753755,1718.8763764536775,Loyal Customers,United Kingdom
13264,,,Lost,United Kingdom
13266,2.885280552021511,961.473002051587,Loyal Customers,United Kingdom
13267,5.6905788526782715,2114.920874363326,Champions,United Kingdom
13269,3.5988326522591487,1486.932378396,Champions,United Kingdom
13270,,,Potential,United Kingdom
13274,,,Potential,United Kingdom
13275,inf,,Potential,United Kingdom
13276,1.4830832036199204,750.5840025551583,Loyal Customers,United Kingdom
13277,2.1043899360564278,291.7544085299202,Loyal Customers,United Kingdom
13278,1.6328588647933335,518.3194788163138,Loyal Customers,United Kingdom
13280,1.474629335207418,807.0706025649063,Loyal Customers,United Kingdom
13281,,,Lost,United Kingdom
13282,,,Potential,United Kingdom
13283,inf,,Lost,United Kingdom
13285,inf,,Lost,United Kingdom
13286,0.5129154727057935,-10.233814418617005,Lost,United Kingdom
13287,1.2592842376490605,347.54382878672544,At Risk,United Kingdom
13288,2.3531193208019823,336.2166162372026,At Risk,United Kingdom
13289,0.36615170860033514,-7.305548056696471,Lost,United Kingdom
13290,,,Lost,United Kingdom
13291,4.76686166203359,1452.8729938257209,Loyal Customers,United Kingdom
13292,2.2218703260735264,245.78770530523758,Loyal Customers,United Kingdom
13293,2.8207377133765585,542.320626874055,Loyal Customers,United Kingdom
13294,0.4460510548721177,-8.899719270913783,Lost,United Kingdom
13295,1.829126358113465,579.4965556221551,Loyal Customers,United Kingdom
13296,3.09089125882046,458.7409182328065,At Risk,United Kingdom
13297,2.079022085180629,1791.0202630494455,Loyal Customers,United Kingdom
13299,inf,,Lost,United Kingdom
13300,inf,,Potential,United Kingdom
13302,0.675910115741718,-13.485923229565602,Lost,United Kingdom
13303,,,Potential,United Kingdom
13304,1.3765469520994162,447.3809680050133,At Risk,United Kingdom
13305,3.5776845152343197,796.2688424597227,Champions,United Kingdom
13306,,,Lost,United Kingdom
13307,inf,,Lost,United Kingdom
13308,0.5196896526131716,-10.368974505803916,Lost,United Kingdom
13309,,,Potential,United Kingdom
13310,inf,,Potential,United Kingdom
13312,0.9970279299783902,-19.892944059087387,Lost,United Kingdom
13313,2.3822464848774914,720.3112348857271,At Risk,United Kingdom
13315,0.397599698668485,-7.933006012874289,Lost,United Kingdom
13316,3.057250218017349,3183.972913846629,Loyal Customers,United Kingdom
13317,4.5219545811098225,1689.3476613117073,Loyal Customers,United Kingdom
13319,9.769806537250375,4388.651773847783,Champions,United Kingdom
13320,inf,,Lost,United Kingdom
13324,3.918240083863747,2389.4852321145195,At Risk,United Kingdom
13326,,,Lost,United Kingdom
13327,5.416184740171796,2363.438395165013,Champions,United Kingdom
13329,1.9856649197295246,2003.2728441018344,Champions,United Kingdom
13330,1.4337655939289002,782.7381107203767,At Risk,United Kingdom
13331,,,Potential,United Kingdom
13333,1.418047279967341,644.08102336402,Loyal Customers,United Kingdom
13334,inf,,Lost,United Kingdom
13337,0.6224499565347483,-12.419273114240141,Lost,United Kingdom
13338,1.2623566743931107,806.0922511585148,At Risk,United Kingdom
13340,1.9272265315373067,3509.5852425447406,Loyal Customers,United Kingdom
13346,2.8969865918059376,188.22700975688468,At Risk,United Kingdom
13357,1.5497156721477827,1362.2495648818524,At Risk,United Kingdom
13359,,,Potential,United Kingdom
13360,1.7140718063077913,501.30692107614345,At Risk,United Kingdom
13361,inf,,Lost,United Kingdom
13362,3.9236784614389544,3115.423065738736,Loyal Customers,United Kingdom
13363,,,Potential,United Kingdom
13367,,,Lost,United Kingdom
13368,inf,,Potential,United Kingdom
13369,,,Potential,United Kingdom
13370,,,Potential,United Kingdom
13371,inf,,Lost,United Kingdom
13373,1.1762604821762235,2200.184291210859,Loyal Customers,United Kingdom
13374,inf,,Potential,United Kingdom
13375,,,Lost,United Kingdom
13377,inf,,Potential,United Kingdom
13380,,,Lost,United Kingdom
13381,2.376891497253557,2176.077149365649,Champions,United Kingdom
13382,1.5927188141544826,497.66874832686295,At Risk,United Kingdom
13383,0.6299233921397995,-12.568384921392523,Lost,United Kingdom
13384,3.3712607333591347,1794.1208507504516,Loyal Customers,United Kingdom
13386,inf,,Potential,United Kingdom
13387,,,Potential,United Kingdom
13388,0.5079496117778857,-10.134734352077425,Lost,United Kingdom
13392,0.4100290594594549,-8.180999646222492,Lost,United Kingdom
13393,1.589089636910037,612.3376252301482,At Risk,United Kingdom
13394,4.39997722416597,1644.452907982369,Champions,United Kingdom
13395,inf,,Potential,United Kingdom
13397,2.222014697386161,745.7823728899723,At Risk,United Kingdom
13398,,,Lost,United Kingdom
13399,2.290730456542609,217.45355701588443,At Risk,United Kingdom
13400,0.5448766968510321,-10.871512546085675,Lost,United Kingdom
13402,1.9101612558493646,634.5513587971083,Loyal Customers,United Kingdom
13403,inf,,Potential,United Kingdom
13405,1.2008304628593631,317.21628918926064,At Risk,United Kingdom
13406,inf,,Lost,United Kingdom
13407,1.4064828690495705,644.1345124998675,At Risk,United Kingdom
13408,15.021321071641788,9359.957417236566,Champions,United Kingdom
13410,1.5927188141544826,611.1474882067238,Loyal Customers,United Kingdom
13412,0.4815315375979585,-9.607634502606304,Lost,United Kingdom
13413,1.7706468621623521,251.7947984957826,At Risk,United Kingdom
13414,1.6697459370191126,785.1397167658572,At Risk,United Kingdom
13415,1.1897849153316948,202.3049670369025,At Risk,United Kingdom
13416,0.3554035745610767,-7.0910986689173585,Lost,United Kingdom
13417,1.3765469520994162,312.33012773813306,At Risk,United Kingdom
13418,5.329000684071509,2306.6124396033256,Champions,United Kingdom
13421,1.885541557534233,926.5848606190103,Loyal Customers,United Kingdom
13423,,,Lost,United Kingdom
13424,,,Lost,United Kingdom
13425,inf,,Lost,United Kingdom
13426,4.480550900390723,1730.6570915345017,Champions,United Kingdom
13427,1.206430502531587,211.9623411052531,At Risk,United Kingdom
13428,0.712633552990753,-14.218638192594064,Lost,United Kingdom
13431,2.3981409434102643,1064.8036727459373,Loyal Customers,United Kingdom
13432,inf,,Lost,United Kingdom
13433,1.7310906277333504,335.70979231044686,At Risk,United Kingdom
13434,1.4298034377203428,603.8742670539214,Loyal Customers,United Kingdom
13435,inf,,Potential,United Kingdom
13438,0.6199980628306155,-12.370352333960497,Lost,United Kingdom
13439,inf,,Potential,United Kingdom
13440,3.277457638660356,94.13484442956386,At Risk,United Kingdom
13441,,,Lost,United Kingdom
13442,1.1630400611061027,138.9799120821548,At Risk,United Kingdom
13443,2.7546034201659513,581.4904767785982,At Risk,United Kingdom
13444,inf,,Potential,United Kingdom
13445,0.47285177444333826,-9.434453754415298,Lost,United Kingdom
13446,5.292190074481988,1740.3766906858796,At Risk,United Kingdom
13448,2.813126397428468,2226.7203124012826,Champions,United Kingdom
13450,3.9933385875014835,1219.0654605862724,Champions,United Kingdom
13451,3.1576780142393472,2115.6838833211095,Champions,United Kingdom
13452,0.8799698785122878,-17.557373309799132,Lost,United Kingdom
13453,,,Potential,United Kingdom
13454,0.45246232181608326,-9.027638430276697,Lost,United Kingdom
13455,2.0083912195178537,789.5260522712869,Loyal Customers,United Kingdom
13457,inf,,Lost,United Kingdom
13458,inf,,Potential,United Kingdom
13459,inf,,Lost,United Kingdom
13461,1.7027160919959448,2149.084309416497,Loyal Customers,United Kingdom
13462,1.6148468246065324,460.9212940124969,Loyal Customers,United Kingdom
13464,2.146725046699747,1562.5450020861274,Loyal Customers,United Kingdom
13465,inf,,Lost,United Kingdom
13466,1.5450877900307276,365.7820251351768,Loyal Customers,United Kingdom
13468,14.580958143851317,2982.7637107738146,Champions,United Kingdom
13469,0.43737458586032807,-8.726604248262735,Lost,United Kingdom
13472,inf,,Lost,United Kingdom
13473,2.036359023257178,951.8578098520809,At Risk,United Kingdom
13474,inf,,Lost,United Kingdom
13476,1.474629335207418,457.755400243677,Loyal Customers,United Kingdom
13477,1.7888136320317423,587.9166322928902,At Risk,United Kingdom
13478,1.8167736758833677,1139.6037587540868,At Risk,United Kingdom
13479,inf,,Lost,United Kingdom
13480,inf,,Potential,United Kingdom
13481,1.9856649197295246,862.2887123862095,Loyal Customers,United Kingdom
13482,0.47143547804575964,-9.406195463788746,Lost,United Kingdom
13484,inf,,Potential,United Kingdom
13485,3.200514488419183,1088.9277624331894,Champions,United Kingdom
13487,inf,,Lost,United Kingdom
13488,3.635606827427235,3228.360230630365,Champions,United Kingdom
13490,0.43616256861018426,-8.702421784932664,Lost,United Kingdom
13491,7.331174538985584,1318.558816629775,Champions,United Kingdom
13495,2.4093874800636867,1390.1333357735145,Champions,United Kingdom
13497,2.334337688411143,447.6465948079679,Loyal Customers,United Kingdom
13498,0.36028476560256556,-7.188489381263963,Lost,United Kingdom
13500,,,Potential,United Kingdom
13501,inf,,Lost,Switzerland
13502,inf,,Potential,United Kingdom
13503,1.895792827094332,493.7516350120621,At Risk,United Kingdom
13506,4.179401698080823,1082.5594632157145,Loyal Customers,United Kingdom
13508,0.45116536642569355,-9.001761260487969,Lost,United Kingdom
13509,0.7359587125014707,-14.684027455386383,Lost,United Kingdom
13510,2.4887807602182654,1247.9300905354366,Champions,United Kingdom
13511,0.4111000089490863,-8.202367491241445,Lost,United Kingdom
13512,1.7849544670491428,295.58845860435383,Loyal Customers,United Kingdom
13513,inf,,Lost,United Kingdom
13514,1.330528125249526,226.34197414657785,At Risk,United Kingdom
13515,inf,,Lost,United Kingdom
13516,,,Potential,United Kingdom
13519,,,Lost,United Kingdom
13520,2.465568039649032,1332.885538930841,Champions,Switzerland
13523,inf,,Potential,United Kingdom
13526,0.35380577034110305,-7.059218890016885,Lost,United Kingdom
13527,2.227656261846951,1227.6045410059967,At Risk,United Kingdom
13530,0.4617540836550469,-9.213029925254046,Lost,United Kingdom
13531,1.5747368233574268,510.0841617991059,Loyal Customers,United Kingdom
13534,6.247750410891591,1469.6501385225006,Champions,United Kingdom
13535,,,Potential,United Kingdom
13537,inf,,Lost,United Kingdom
13538,2.297659734922722,703.4586061893395,Loyal Customers,United Kingdom
13539,2.3492019452918265,488.86559988544155,At Risk,United Kingdom
13540,inf,,At Risk,United Kingdom
13541,inf,,Lost,United Kingdom
13542,6.968662104861036,1630.1045476368308,Champions,United Kingdom
13543,inf,,Lost,United Kingdom
13544,1.474629335207418,271.0690171479396,Loyal Customers,United Kingdom
13545,inf,,Potential,United Kingdom
13546,inf,,Potential,United Kingdom
13547,,,Potential,United Kingdom
13548,0.8849172821978357,-17.656085112944364,Lost,United Kingdom
13549,,,Potential,United Kingdom
13550,,,Potential,United Kingdom
13551,0.4221254478166543,-8.42234973248535,Lost,United Kingdom
13552,2.898046795784808,1456.5463503451463,At Risk,United Kingdom
13553,0.4132587792533695,-8.245439802064727,Lost,United Kingdom
13554,6.917187763867257,2127.155673953335,Champions,United Kingdom
13555,3.12580260375532,2093.2601694283685,Champions,United Kingdom
13556,inf,,Lost,United Kingdom
13557,4.05923255445228,968.4908548511658,Loyal Customers,United Kingdom
13559,inf,,Lost,United Kingdom
13561,4.488769250217907,821.9393391634552,Loyal Customers,United Kingdom
13562,1.739727404183438,1251.9144125232183,Loyal Customers,United Kingdom
13564,9.681763489167386,6304.033647704346,Champions,United Kingdom
13565,,,Potential,United Kingdom
13566,1.4959473263664218,432.7387258065355,At Risk,United Kingdom
13567,2.087409805179217,742.6512600368989,At Risk,United Kingdom
13569,3.8363983164000324,579.7119984087379,Loyal Customers,United Kingdom
13571,5.703575047984146,1008.1900807971126,Champions,United Kingdom
13573,1.5046481094933462,433.60533086746926,Loyal Customers,United Kingdom
13574,,,Potential,United Kingdom
13576,4.470318177835251,1982.159606373998,Champions,United Kingdom
13577,2.865237617372666,810.5877624008533,Champions,United Kingdom
13578,,,Potential,United Kingdom
13579,1.9061561737320591,451.4022585349529,Loyal Customers,United Kingdom
13580,,,Potential,United Kingdom
