customer_id,country,Recency,Frequency,Monetary,R_Score,F_Score,M_Score,RFM_Score,Segment
13020,United Kingdom,198,2,618.96,1,2,2,122,Lost
13021,United Kingdom,10,8,2270.86,4,4,4,444,Champions
13022,Belgium,65,1,65.3,2,1,1,211,Lost
13023,United Kingdom,164,1,759.1300000000001,1,1,3,113,Lost
13024,United Kingdom,106,2,555.87,2,2,2,222,Lost
13025,United Kingdom,367,1,323.39,1,1,2,112,Lost
13026,United Kingdom,124,4,757.72,2,3,3,233,At Risk
13027,United Kingdom,21,13,10423.2,3,4,4,344,Loyal Customers
13029,United Kingdom,10,2,679.8,4,2,2,422,Potential
13030,United Kingdom,4,1,427.7399999999999,4,1,2,412,Potential
13031,United Kingdom,43,5,3419.27,3,3,4,334,Loyal Customers
13032,United Kingdom,28,7,1833.37,3,4,4,344,Loyal Customers
13033,United Kingdom,65,1,30.0,2,1,1,211,Lost
13034,United Kingdom,5,2,279.90999999999997,4,2,1,421,Potential
13035,United Kingdom,67,1,442.32,2,1,2,212,Lost
13036,United Kingdom,320,1,307.1,1,1,1,111,Lost
13037,United Kingdom,35,9,3033.88,3,4,4,344,Loyal Customers
13039,United Kingdom,220,4,1010.73,1,3,3,133,At Risk
13041,United Kingdom,86,4,799.13,2,3,3,233,At Risk
13042,United Kingdom,234,3,1556.5400000000002,1,3,3,133,At Risk
13044,United Kingdom,128,10,4293.43,2,4,4,244,At Risk
13045,United Kingdom,37,2,503.6400000000001,3,2,2,322,Potential
13046,United Kingdom,92,1,319.94000000000005,2,1,2,212,Lost
13047,United Kingdom,9,16,5557.620000000001,4,4,4,444,Champions
13048,United Kingdom,72,5,2248.3,2,3,4,234,At Risk
13049,United Kingdom,25,2,751.56,3,2,3,323,Potential
13050,United Kingdom,2,19,6507.67,4,4,4,444,Champions
13051,United Kingdom,214,2,155.8,1,2,1,121,Lost
13052,United Kingdom,56,6,2820.38,2,4,4,244,At Risk
13053,United Kingdom,257,1,127.65,1,1,1,111,Lost
13055,United Kingdom,65,1,1106.7,2,1,3,213,Lost
13056,United Kingdom,187,1,209.47999999999996,1,1,1,111,Lost
13057,United Kingdom,166,3,722.09,1,3,3,133,At Risk
13059,United Kingdom,49,9,2119.77,3,4,4,344,Loyal Customers
13063,United Kingdom,116,1,188.39999999999998,2,1,1,211,Lost
13064,United Kingdom,186,2,561.25,1,2,2,122,Lost
13065,United Kingdom,9,5,1055.05,4,3,3,433,Loyal Customers
13067,United Kingdom,45,2,393.04999999999995,3,2,2,322,Potential
13069,United Kingdom,5,16,5247.01,4,4,4,444,Champions
13070,United Kingdom,95,3,522.9,2,3,2,232,At Risk
13071,United Kingdom,248,1,129.22,1,1,1,111,Lost
13073,United Kingdom,47,2,418.08,3,2,2,322,Potential
13074,United Kingdom,147,4,1378.74,1,3,3,133,At Risk
13076,United Kingdom,93,1,135.4,2,1,1,211,Lost
13077,United Kingdom,2,8,2335.4,4,4,4,444,Champions
13078,United Kingdom,2,32,16904.51,4,4,4,444,Champions
13079,United Kingdom,53,1,199.07999999999998,3,1,1,311,Potential
13080,United Kingdom,37,3,222.65,3,3,1,331,Loyal Customers
13081,United Kingdom,7,19,30867.77,4,4,4,444,Champions
13082,United Kingdom,60,12,3722.12,2,4,4,244,At Risk
13083,United Kingdom,61,1,91.67999999999999,2,1,1,211,Lost
13084,United Kingdom,127,1,122.39999999999999,2,1,1,211,Lost
13085,United Kingdom,315,6,2017.2000000000003,1,4,4,144,At Risk
13086,United Kingdom,18,1,439.33,4,1,2,412,Potential
13087,United Kingdom,362,1,313.64,1,1,2,112,Lost
13088,United Kingdom,53,1,236.10999999999999,3,1,1,311,Potential
13089,United Kingdom,4,108,57912.03,4,4,4,444,Champions
13090,United Kingdom,1,13,5192.27,4,4,4,444,Champions
13091,United Kingdom,365,2,1976.0,1,2,4,124,Lost
13092,United Kingdom,50,7,1662.45,3,4,3,343,Loyal Customers
13093,United Kingdom,9,48,47111.18,4,4,4,444,Champions
13094,United Kingdom,4,2,505.8,4,2,2,422,Potential
13096,United Kingdom,30,1,419.70000000000005,3,1,2,312,Potential
13097,United Kingdom,24,18,7378.8,3,4,4,344,Loyal Customers
13101,United Kingdom,134,3,594.2099999999999,2,3,2,232,At Risk
13102,United Kingdom,1,14,5272.83,4,4,4,444,Champions
13103,United Kingdom,73,2,465.69999999999993,2,2,2,222,Lost
13104,United Kingdom,51,3,610.62,3,3,2,332,Loyal Customers
13105,United Kingdom,72,1,72.0,2,1,1,211,Lost
13106,United Kingdom,49,1,526.96,3,1,2,312,Potential
13107,United Kingdom,49,5,3721.45,3,3,4,334,Loyal Customers
13108,United Kingdom,8,2,748.4599999999999,4,2,3,423,Potential
13109,United Kingdom,187,1,347.49000000000007,1,1,2,112,Lost
13110,United Kingdom,73,5,1468.8,2,3,3,233,At Risk
13111,United Kingdom,354,1,321.88000000000005,1,1,2,112,Lost
13112,United Kingdom,177,1,20.6,1,1,1,111,Lost
13113,United Kingdom,2,14,6379.77,4,4,4,444,Champions
13114,United Kingdom,366,1,234.38,1,1,1,111,Lost
13115,United Kingdom,15,6,3199.9200000000005,4,4,4,444,Champions
13117,United Kingdom,1,12,1658.8999999999999,4,4,3,443,Champions
13118,United Kingdom,12,4,1217.6,4,3,3,433,Loyal Customers
13119,United Kingdom,304,1,134.9,1,1,1,111,Lost
13123,United Kingdom,108,2,506.75,2,2,2,222,Lost
13124,United Kingdom,21,1,916.1199999999999,3,1,3,313,Potential
13125,United Kingdom,159,1,158.57,1,1,1,111,Lost
13126,United Kingdom,2,7,1898.6100000000001,4,4,4,444,Champions
13128,United Kingdom,267,1,263.5,1,1,1,111,Lost
13129,United Kingdom,88,2,233.25,2,2,1,221,Lost
13131,United Kingdom,54,4,2240.4700000000003,2,3,4,234,At Risk
13133,United Kingdom,95,1,90.65,2,1,1,211,Lost
13134,United Kingdom,38,2,681.65,3,2,2,322,Potential
13135,United Kingdom,127,1,275.45,2,1,1,211,Lost
13136,United Kingdom,11,8,3666.9500000000003,4,4,4,444,Champions
13137,United Kingdom,22,8,4062.29,3,4,4,344,Loyal Customers
13138,United Kingdom,8,2,504.8500000000001,4,2,2,422,Potential
13139,United Kingdom,73,1,3138.04,2,1,4,214,Lost
13140,United Kingdom,2,3,791.9599999999999,4,3,3,433,Loyal Customers
13141,United Kingdom,21,12,5279.83,3,4,4,344,Loyal Customers
13143,United Kingdom,220,1,405.1,1,1,2,112,Lost
13144,United Kingdom,67,1,24.4,2,1,1,211,Lost
13145,United Kingdom,8,4,805.0,4,3,3,433,Loyal Customers
13148,United Kingdom,25,14,4914.6900000000005,3,4,4,344,Loyal Customers
13150,United Kingdom,120,3,449.96999999999997,2,3,2,232,At Risk
13151,United Kingdom,261,2,1322.87,1,2,3,123,Lost
13152,United Kingdom,53,7,2146.38,3,4,4,344,Loyal Customers
13154,United Kingdom,35,3,1624.8400000000001,3,3,3,333,Loyal Customers
13155,United Kingdom,4,3,778.4199999999998,4,3,3,433,Loyal Customers
13156,United Kingdom,21,3,1586.54,3,3,3,333,Loyal Customers
13157,United Kingdom,45,5,3946.14,3,3,4,334,Loyal Customers
13158,United Kingdom,24,1,307.12,3,1,1,311,Potential
13161,United Kingdom,136,1,366.13,2,1,2,212,Lost
13162,United Kingdom,16,12,7587.2,4,4,4,444,Champions
13163,United Kingdom,246,1,17.65,1,1,1,111,Lost
13164,United Kingdom,205,2,372.20000000000005,1,2,2,122,Lost
13165,United Kingdom,49,1,429.68,3,1,2,312,Potential
13166,United Kingdom,50,1,466.98,3,1,2,312,Potential
13167,United Kingdom,26,1,333.82,3,1,2,312,Potential
13168,United Kingdom,178,1,556.1200000000001,1,1,2,112,Lost
13169,United Kingdom,198,1,127.20000000000002,1,1,1,111,Lost
13172,United Kingdom,36,1,69.6,3,1,1,311,Potential
13173,United Kingdom,3,10,2285.7000000000003,4,4,4,444,Champions
13174,United Kingdom,5,10,6677.81,4,4,4,444,Champions
13175,United Kingdom,218,2,831.45,1,2,3,123,Lost
13177,United Kingdom,66,1,229.75,2,1,1,211,Lost
13178,United Kingdom,33,10,8333.72,3,4,4,344,Loyal Customers
13179,United Kingdom,254,1,572.31,1,1,2,112,Lost
13180,United Kingdom,243,1,86.10000000000001,1,1,1,111,Lost
13181,United Kingdom,17,1,359.69,4,1,2,412,Potential
13183,United Kingdom,30,6,3078.4,3,4,4,344,Loyal Customers
13187,United Kingdom,260,3,130.99,1,3,1,131,At Risk
13190,United Kingdom,180,3,570.6600000000001,1,3,2,132,At Risk
13191,United Kingdom,294,1,164.69000000000003,1,1,1,111,Lost
13192,United Kingdom,171,4,1646.6399999999999,1,3,3,133,At Risk
13194,United Kingdom,57,1,412.08,2,1,2,212,Lost
13195,United Kingdom,50,1,172.38,3,1,1,311,Potential
13196,United Kingdom,79,3,1271.06,2,3,3,233,At Risk
13197,United Kingdom,245,1,373.01000000000005,1,1,2,112,Lost
13198,United Kingdom,23,2,1572.9900000000002,3,2,3,323,Potential
13199,United Kingdom,2,30,6615.77,4,4,4,444,Champions
13201,United Kingdom,138,4,1240.61,1,3,3,133,At Risk
13202,United Kingdom,30,7,1580.3,3,4,3,343,Loyal Customers
13203,United Kingdom,22,6,1778.79,3,4,4,344,Loyal Customers
13204,United Kingdom,367,1,966.6599999999999,1,1,3,113,Lost
13205,United Kingdom,79,1,2803.2,2,1,4,214,Lost
13206,United Kingdom,36,13,8377.32,3,4,4,344,Loyal Customers
13207,United Kingdom,87,2,285.6,2,2,1,221,Lost
13208,United Kingdom,85,3,764.6,2,3,3,233,At Risk
13209,United Kingdom,150,5,2617.8999999999996,1,3,4,134,At Risk
13211,United Kingdom,17,7,1531.9,4,4,3,443,Champions
13213,United Kingdom,19,6,2330.9400000000005,3,4,4,344,Loyal Customers
13214,United Kingdom,53,7,3264.23,3,4,4,344,Loyal Customers
13215,United Kingdom,38,1,81.6,3,1,1,311,Potential
13217,United Kingdom,291,1,132.5,1,1,1,111,Lost
13219,United Kingdom,254,1,76.23,1,1,1,111,Lost
13220,United Kingdom,211,1,516.8000000000001,1,1,2,112,Lost
13222,United Kingdom,213,1,88.5,1,1,1,111,Lost
13223,United Kingdom,59,4,805.9200000000001,2,3,3,233,At Risk
13225,United Kingdom,57,9,9796.23,2,4,4,244,At Risk
13226,United Kingdom,29,1,204.25,3,1,1,311,Potential
13230,United Kingdom,1,17,3553.81,4,4,4,444,Champions
13233,United Kingdom,56,2,571.34,2,2,2,222,Lost
13234,United Kingdom,308,2,356.95,1,2,2,122,Lost
13237,United Kingdom,23,1,643.0,3,1,2,312,Potential
13238,United Kingdom,66,2,305.9,2,2,1,221,Lost
13239,United Kingdom,73,4,1265.1299999999999,2,3,3,233,At Risk
13240,United Kingdom,1,5,1074.8700000000001,4,3,3,433,Loyal Customers
13241,United Kingdom,47,1,115.58,3,1,1,311,Potential
13242,United Kingdom,87,4,429.0,2,3,2,232,At Risk
13243,United Kingdom,85,4,677.97,2,3,2,232,At Risk
13245,United Kingdom,68,1,558.7199999999999,2,1,2,212,Lost
13246,United Kingdom,29,5,1400.13,3,3,3,333,Loyal Customers
13249,United Kingdom,37,6,897.52,3,4,3,343,Loyal Customers
13250,United Kingdom,96,2,256.03999999999996,2,2,1,221,Lost
13251,United Kingdom,38,1,252.68,3,1,1,311,Potential
13252,United Kingdom,30,2,399.3,3,2,2,322,Potential
13253,United Kingdom,66,2,1920.71,2,2,4,224,Lost
13254,United Kingdom,12,1,51.410000000000004,4,1,1,411,Potential
13255,United Kingdom,9,2,504.95,4,2,2,422,Potential
13257,United Kingdom,72,1,149.75,2,1,1,211,Lost
13258,United Kingdom,15,2,336.59999999999997,4,2,2,422,Potential
13259,United Kingdom,33,8,1141.06,3,4,3,343,Loyal Customers
13262,United Kingdom,25,2,373.15999999999997,3,2,2,322,Potential
13263,United Kingdom,29,4,1250.62,3,3,3,333,Loyal Customers
13264,United Kingdom,78,1,722.56,2,1,3,213,Lost
13266,United Kingdom,49,7,2300.78,3,4,4,344,Loyal Customers
13267,United Kingdom,2,17,5236.7699999999995,4,4,4,444,Champions
13269,United Kingdom,5,14,3545.4700000000003,4,4,4,444,Champions
13270,United Kingdom,2,1,590.0,4,1,2,412,Potential
13274,United Kingdom,45,1,360.8500000000001,3,1,2,312,Potential
13275,United Kingdom,19,2,241.65999999999994,3,2,1,321,Potential
13276,United Kingdom,33,3,1348.33,3,3,3,333,Loyal Customers
13277,United Kingdom,16,3,264.9,4,3,1,431,Loyal Customers
13278,United Kingdom,35,3,893.12,3,3,3,333,Loyal Customers
13280,United Kingdom,15,4,1507.77,4,3,3,433,Loyal Customers
13281,United Kingdom,75,1,350.85,2,1,2,212,Lost
13282,United Kingdom,42,1,181.05,3,1,1,311,Potential
13283,United Kingdom,203,2,279.70000000000005,1,2,1,121,Lost
13285,United Kingdom,236,2,655.47,1,2,2,122,Lost
13286,United Kingdom,236,1,734.91,1,1,3,113,Lost
13287,United Kingdom,239,3,781.59,1,3,3,133,At Risk
13288,United Kingdom,79,5,927.61,2,3,3,233,At Risk
13289,United Kingdom,359,1,307.95000000000005,1,1,1,111,Lost
13290,United Kingdom,74,1,208.63,2,1,1,211,Lost
13291,United Kingdom,50,10,2959.73,3,4,4,344,Loyal Customers
13292,United Kingdom,51,3,415.56999999999994,3,3,2,332,Loyal Customers
13293,United Kingdom,28,6,1192.94,3,4,3,343,Loyal Customers
13294,United Kingdom,282,1,815.79,1,1,3,113,Lost
13295,United Kingdom,12,3,900.7700000000001,4,3,3,433,Loyal Customers
13296,United Kingdom,59,5,705.11,2,3,2,232,At Risk
13297,United Kingdom,21,3,2278.7699999999995,3,3,4,334,Loyal Customers
13299,United Kingdom,59,2,1076.1999999999998,2,2,3,223,Lost
13300,United Kingdom,24,2,913.6200000000001,3,2,3,323,Potential
13302,United Kingdom,162,1,95.45,1,1,1,111,Lost
13303,United Kingdom,36,1,61.72,3,1,1,311,Potential
13304,United Kingdom,91,3,917.5699999999999,2,3,3,233,At Risk
13305,United Kingdom,8,7,1753.85,4,4,4,444,Champions
13306,United Kingdom,66,1,53.65,2,1,1,211,Lost
13307,United Kingdom,123,2,258.34,2,2,1,221,Lost
13308,United Kingdom,232,1,284.86,1,1,1,111,Lost
13309,United Kingdom,28,1,249.57999999999998,3,1,1,311,Potential
13310,United Kingdom,16,2,409.17,4,2,2,422,Potential
13312,United Kingdom,87,1,124.75,2,1,1,211,Lost
13313,United Kingdom,115,7,1890.0,2,4,4,244,At Risk
13315,United Kingdom,325,1,310.26,1,1,2,112,Lost
13316,United Kingdom,28,6,7213.84,3,4,4,344,Loyal Customers
13317,United Kingdom,21,12,4212.411,3,4,4,344,Loyal Customers
13319,United Kingdom,1,34,11236.95,4,4,4,444,Champions
13320,United Kingdom,70,2,679.4,2,2,2,222,Lost
13324,United Kingdom,64,8,3391.52,2,4,4,244,At Risk
13326,United Kingdom,68,1,281.76,2,1,1,211,Lost
13327,United Kingdom,1,14,6251.71,4,4,4,444,Champions
13329,United Kingdom,2,7,4323.97,4,4,4,444,Champions
13330,United Kingdom,91,3,1665.25,2,3,3,233,At Risk
13331,United Kingdom,37,1,262.4,3,1,1,311,Potential
13333,United Kingdom,47,3,1015.74,3,3,3,333,Loyal Customers
13334,United Kingdom,172,2,2726.93,1,2,4,124,Lost
13337,United Kingdom,182,1,1575.2599999999998,1,1,3,113,Lost
13338,United Kingdom,177,3,1958.6,1,3,4,134,At Risk
13340,United Kingdom,53,5,11364.08,3,3,4,334,Loyal Customers
13346,United Kingdom,98,6,299.4,2,4,1,241,At Risk
13357,United Kingdom,130,4,3228.41,2,3,4,234,At Risk
13359,United Kingdom,39,1,603.75,3,1,2,312,Potential
13360,United Kingdom,67,4,1553.65,2,3,3,233,At Risk
13361,United Kingdom,108,2,1450.5,2,2,3,223,Lost
13362,United Kingdom,14,3,2303.3300000000004,4,3,4,434,Loyal Customers
13363,United Kingdom,45,1,731.3599999999999,3,1,3,313,Potential
13367,United Kingdom,67,1,510.2,2,1,2,212,Lost
13368,United Kingdom,50,2,498.1,3,2,2,322,Potential
13369,United Kingdom,1,1,308.28,4,1,2,412,Potential
13370,United Kingdom,7,1,754.8700000000001,4,1,3,413,Potential
13371,United Kingdom,141,2,2297.6600000000003,1,2,4,124,Lost
13373,United Kingdom,51,3,4274.9400000000005,3,3,4,334,Loyal Customers
13374,United Kingdom,50,2,422.8,3,2,2,322,Potential
13375,United Kingdom,80,1,1013.58,2,1,3,213,Lost
13377,United Kingdom,32,2,1552.88,3,2,3,323,Potential
13380,United Kingdom,68,1,62.4,2,1,1,211,Lost
13381,United Kingdom,15,6,4585.06,4,4,4,444,Champions
13382,United Kingdom,64,4,1164.5900000000001,2,3,3,233,At Risk
13383,United Kingdom,179,1,305.28000000000003,1,1,1,111,Lost
13384,United Kingdom,26,4,2528.9,3,3,4,334,Loyal Customers
13386,United Kingdom,50,2,835.46,3,2,3,323,Potential
13387,United Kingdom,53,1,189.44,3,1,1,311,Potential
13388,United Kingdom,239,1,508.55000000000007,1,1,2,112,Lost
13392,United Kingdom,313,1,91.14,1,1,1,111,Lost
13393,United Kingdom,219,4,1131.45,1,3,3,133,At Risk
13394,United Kingdom,15,11,4101.68,4,4,4,444,Champions
13395,United Kingdom,36,2,872.51,3,2,3,323,Potential
13397,United Kingdom,73,5,1647.74,2,3,3,233,At Risk
13398,United Kingdom,84,1,213.00000000000003,2,1,1,211,Lost
13399,United Kingdom,100,3,275.4,2,3,1,231,At Risk
13400,United Kingdom,218,1,310.83000000000004,1,1,2,112,Lost
13402,United Kingdom,8,3,913.8999999999999,4,3,3,433,Loyal Customers
13403,United Kingdom,23,2,154.5,3,2,1,321,Potential
13405,United Kingdom,117,3,641.36,2,3,2,232,At Risk
13406,United Kingdom,63,2,568.92,2,2,2,222,Lost
13407,United Kingdom,214,3,2244.6999999999994,1,3,4,134,At Risk
13408,United Kingdom,7,46,23616.422000000002,4,4,4,444,Champions
13410,United Kingdom,29,4,1198.9,3,3,3,333,Loyal Customers
13412,United Kingdom,256,1,487.34999999999997,1,1,2,112,Lost
13413,United Kingdom,275,6,429.44000000000005,1,4,2,142,At Risk
13414,United Kingdom,99,3,1103.64,2,3,3,233,At Risk
13415,United Kingdom,108,4,800.67,2,3,3,233,At Risk
13416,United Kingdom,372,1,228.3,1,1,1,111,Lost
13417,United Kingdom,183,4,1028.66,1,3,3,133,At Risk
13418,United Kingdom,8,15,6106.17,4,4,4,444,Champions
13421,United Kingdom,42,6,2252.04,3,4,4,344,Loyal Customers
13423,United Kingdom,64,1,217.02999999999997,2,1,1,211,Lost
13424,United Kingdom,85,1,572.77,2,1,2,212,Lost
13425,United Kingdom,144,2,1779.42,1,2,4,124,Lost
13426,United Kingdom,18,12,4526.06,4,4,4,444,Champions
13427,United Kingdom,113,3,423.93,2,3,2,232,At Risk
13428,United Kingdom,150,2,281.51000000000005,1,2,1,121,Lost
13431,United Kingdom,42,6,2047.1399999999999,3,4,4,344,Loyal Customers
13432,United Kingdom,207,2,439.09999999999997,1,2,2,122,Lost
13433,United Kingdom,137,4,658.3199999999999,1,3,2,132,At Risk
13434,United Kingdom,21,3,1132.6200000000001,3,3,3,333,Loyal Customers
13435,United Kingdom,12,2,665.3399999999999,4,2,2,422,Potential
13438,United Kingdom,183,1,46.5,1,1,1,111,Lost
13439,United Kingdom,24,2,702.8999999999999,3,2,2,322,Potential
13440,United Kingdom,59,5,1295.2500000000002,2,3,3,233,At Risk
13441,United Kingdom,67,1,424.26,2,1,2,212,Lost
13442,United Kingdom,303,3,419.87,1,3,2,132,At Risk
13443,United Kingdom,84,6,1280.16,2,4,3,243,At Risk
13444,United Kingdom,10,2,631.6800000000001,4,2,2,422,Potential
13445,United Kingdom,262,1,241.89999999999998,1,1,1,111,Lost
13446,United Kingdom,66,11,3881.8900000000003,2,4,4,244,At Risk
13448,United Kingdom,9,9,5701.5,4,4,4,444,Champions
13450,United Kingdom,10,7,2076.3199999999997,4,4,4,444,Champions
13451,United Kingdom,17,6,4214.77,4,4,4,444,Champions
13452,United Kingdom,108,1,139.8,2,1,1,211,Lost
13453,United Kingdom,38,1,424.71,3,1,2,312,Potential
13454,United Kingdom,277,1,219.87000000000003,1,1,1,111,Lost
13455,United Kingdom,2,5,1847.5900000000001,4,3,4,434,Loyal Customers
13457,United Kingdom,324,2,148.22,1,2,1,121,Lost
13458,United Kingdom,15,2,2312.7,4,2,4,424,Potential
13459,United Kingdom,260,2,1160.4099999999999,1,2,3,123,Lost
13461,United Kingdom,43,3,2715.0,3,3,4,334,Loyal Customers
13462,United Kingdom,46,4,1002.35,3,3,3,333,Loyal Customers
13464,United Kingdom,30,5,2422.96,3,3,4,334,Loyal Customers
13465,United Kingdom,82,2,931.1199999999999,2,2,3,223,Lost
13466,United Kingdom,44,4,705.4499999999999,3,3,2,332,Loyal Customers
13468,United Kingdom,4,37,7685.54,4,4,4,444,Champions
13469,United Kingdom,289,1,82.4,1,1,1,111,Lost
13472,United Kingdom,99,2,592.24,2,2,2,222,Lost
13473,United Kingdom,210,6,2235.12,1,4,4,144,At Risk
13474,United Kingdom,79,2,434.20000000000005,2,2,2,222,Lost
13476,United Kingdom,42,3,823.0,3,3,3,333,Loyal Customers
13477,United Kingdom,91,5,1379.5900000000001,2,3,3,233,At Risk
13478,United Kingdom,105,5,2215.7800000000007,2,3,4,234,At Risk
13479,United Kingdom,88,2,550.42,2,2,2,222,Lost
13480,United Kingdom,52,2,627.8199999999999,3,2,2,322,Potential
13481,United Kingdom,10,5,2026.28,4,3,4,434,Loyal Customers
13482,United Kingdom,263,1,151.45000000000002,1,1,1,111,Lost
13484,United Kingdom,19,2,476.91999999999996,3,2,2,322,Potential
13485,United Kingdom,12,10,2564.98,4,4,4,444,Champions
13487,United Kingdom,141,2,271.47,1,2,1,121,Lost
13488,United Kingdom,3,11,6619.57,4,4,4,444,Champions
13490,United Kingdom,290,1,154.25,1,1,1,111,Lost
13491,United Kingdom,8,18,3350.74,4,4,4,444,Champions
13495,United Kingdom,4,6,3329.3900000000003,4,4,4,444,Champions
13497,United Kingdom,4,5,972.2800000000001,4,3,3,433,Loyal Customers
13498,United Kingdom,366,1,327.38000000000005,1,1,2,112,Lost
13500,United Kingdom,37,1,299.53,3,1,1,311,Potential
13501,Switzerland,122,2,1544.79,2,2,3,223,Lost
13502,United Kingdom,51,2,488.5,3,2,2,322,Potential
13503,United Kingdom,115,5,1688.5400000000002,2,3,3,233,At Risk
13506,United Kingdom,5,4,1180.6799999999998,4,3,3,433,Loyal Customers
13508,United Kingdom,278,1,176.07999999999998,1,1,1,111,Lost
13509,United Kingdom,143,1,135.0,1,1,1,111,Lost
13510,United Kingdom,11,7,2766.7299999999996,4,4,4,444,Champions
13511,United Kingdom,312,1,282.76,1,1,1,111,Lost
13512,United Kingdom,23,3,462.18,3,3,2,332,Loyal Customers
13513,United Kingdom,77,2,619.49,2,2,2,222,Lost
13514,United Kingdom,64,3,663.7,2,3,2,232,At Risk
13515,United Kingdom,85,2,374.69999999999993,2,2,2,222,Lost
13516,United Kingdom,53,1,295.84999999999997,3,1,1,311,Potential
13519,United Kingdom,78,1,220.45999999999998,2,1,1,211,Lost
13520,Switzerland,7,6,3285.05,4,4,4,444,Champions
13523,United Kingdom,2,2,1136.6399999999999,4,2,3,423,Potential
13526,United Kingdom,374,2,1182.0,1,2,3,123,Lost
13527,United Kingdom,54,5,2396.2299999999996,2,3,4,234,At Risk
13530,United Kingdom,270,1,402.98,1,1,2,112,Lost
13531,United Kingdom,2,5,1254.7200000000003,4,3,3,433,Loyal Customers
13534,United Kingdom,15,10,1850.82,4,4,4,444,Champions
13535,United Kingdom,38,1,89.5,3,1,1,311,Potential
13537,United Kingdom,61,2,717.85,2,2,3,223,Lost
13538,United Kingdom,32,5,1831.88,3,3,4,334,Loyal Customers
13539,United Kingdom,56,4,938.0200000000002,2,3,3,233,At Risk
13540,United Kingdom,103,3,632.3900000000001,2,3,2,232,At Risk
13541,United Kingdom,63,2,785.25,2,2,3,223,Lost
13542,United Kingdom,12,17,4006.1699999999996,4,4,4,444,Champions
13543,United Kingdom,270,2,1439.6100000000001,1,2,3,123,Lost
13544,United Kingdom,47,4,537.59,3,3,2,332,Loyal Customers
13545,United Kingdom,26,2,374.64,3,2,2,322,Potential
13546,United Kingdom,18,2,465.15000000000003,4,2,2,422,Potential
13547,United Kingdom,44,1,175.52999999999994,3,1,1,311,Potential
13548,United Kingdom,107,1,226.57999999999998,2,1,1,211,Lost
13549,United Kingdom,23,1,87.6,3,1,1,311,Potential
13550,United Kingdom,19,1,349.51,3,1,2,312,Potential
13551,United Kingdom,302,1,152.39999999999998,1,1,1,111,Lost
13552,United Kingdom,64,10,3238.85,2,4,4,244,At Risk
13553,United Kingdom,310,1,517.8000000000001,1,1,2,112,Lost
